topK	5
r1	0.6174603174603176
r2	0.7297619047619048
r3	0.8123015873015873
NDCG	0.754358736757314
topK	10
r1	0.5345238095238093
r2	0.6780612244897959
r3	0.7884920634920635
NDCG	0.704620012908644
topK	15
r1	0.5362038754895897
r2	0.6336437372151659
r3	0.7527777777777778
NDCG	0.702177323761936
topK	20
r1	0.5348655623865708
r2	0.6249544281582095
r3	0.7311838624338625
NDCG	0.701418346997684
ave-fin:
precision:0.7712,ndcg:0.7156
